# Source-delivery lock for guest corresponding-source investigation.
# Columns: id<TAB>filename<TAB>bytes<TAB>sha256<TAB>official URL<TAB>relation
busybox-0001-hexdump-fix-regression-with-n4-e-u	busybox-0001-hexdump-fix-regression-with-n4-e-u.patch	1619	c289b3ed7096557846069f6814e063226b2552e6d26a959c9e35116469dddf35	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0001-hexdump-fix-regression-with-n4-e-u.patch	BusyBox Alpine patch from c3ef5d10
busybox-0001-init-add-support-for-separate-reboot-action	busybox-0001-init-add-support-for-separate-reboot-action.patch	7263	df5b272582ebf19de062341469ade926b1c747278871190855ac0d16c079f519	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0001-init-add-support-for-separate-reboot-action.patch	BusyBox Alpine patch from c3ef5d10
busybox-0001-mount-fix-parsing-proc-mounts-with-long-lines	busybox-0001-mount-fix-parsing-proc-mounts-with-long-lines.patch	2098	5971026ad9e4b252370bf4be615f7da6ab146cccc58a7e5cb3f21b92c32ae50d	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0001-mount-fix-parsing-proc-mounts-with-long-lines.patch	BusyBox Alpine patch from c3ef5d10
busybox-0001-netstat-sanitize-process-names	busybox-0001-netstat-sanitize-process-names.patch	970	daf4282120acbc4eb1d90721565d2e01c9ddc3eeeabed4c5f5faa04fe3d33dd3	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0001-netstat-sanitize-process-names.patch	BusyBox Alpine patch from c3ef5d10
busybox-0001-tar-fix-16018-masking-of-potentially-malicious-tar-cpio-content	busybox-0001-tar-fix-16018-masking-of-potentially-malicious-tar-cpio-content.patch	3442	8b4262ffbaaa721d3c1d6a2b1deb84a794a99252b1b15e974ec76ccb9eb3c517	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0001-tar-fix-16018-masking-of-potentially-malicious-tar-cpio-content.patch	BusyBox Alpine patch from c3ef5d10
busybox-0001-tar-fix-TOCTOU-symlink-race-condition	busybox-0001-tar-fix-TOCTOU-symlink-race-condition.patch	1103	1a65d0870075fc83d58d75e91a2e518d1bee1898083086fb950281eb79b7d3a8	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0001-tar-fix-TOCTOU-symlink-race-condition.patch	BusyBox Alpine patch from c3ef5d10
busybox-0001-tunctl-fix-segfault-on-ioctl-failure	busybox-0001-tunctl-fix-segfault-on-ioctl-failure.patch	1387	d8488651d7af4450310dce234bc62cf5737a473478f67e298a1ad50c6205a78c	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0001-tunctl-fix-segfault-on-ioctl-failure.patch	BusyBox Alpine patch from c3ef5d10
busybox-0001-wget-add-header-Accept	busybox-0001-wget-add-header-Accept.patch	3158	0edc53c34e0b7f82efb4010ac417c42c182890088f83944f1fb557ba5826968b	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0001-wget-add-header-Accept.patch	BusyBox Alpine patch from c3ef5d10
busybox-0002-adduser-default-to-sbin-nologin-as-shell-for-system-	busybox-0002-adduser-default-to-sbin-nologin-as-shell-for-system-.patch	789	1f7d95849b0cda0a75d608afca994d782f0a67fe0f1cb47578424ebadeb266c7	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0002-adduser-default-to-sbin-nologin-as-shell-for-system-.patch	BusyBox Alpine patch from c3ef5d10
busybox-0003-ash-add-built-in-BB_ASH_VERSION-variable	busybox-0003-ash-add-built-in-BB_ASH_VERSION-variable.patch	3423	9059fe07e7a872ed16e66f9cb711dbfcf4d5d28308f20dd9a6c36956326911c9	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0003-ash-add-built-in-BB_ASH_VERSION-variable.patch	BusyBox Alpine patch from c3ef5d10
busybox-0004-Avoid-redefined-warnings-when-buiding-with-utmps	busybox-0004-Avoid-redefined-warnings-when-buiding-with-utmps.patch	3226	8ac54787fe6bfeb42a6c13e49b39ac7c61e839c4cea243d273c71ba10f1b4a2c	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0004-Avoid-redefined-warnings-when-buiding-with-utmps.patch	BusyBox Alpine patch from c3ef5d10
busybox-0005-libbb-sockaddr2str-ensure-only-printable-characters-	busybox-0005-libbb-sockaddr2str-ensure-only-printable-characters-.patch	1313	3d16e43c11fa3afeb441c64129071168ce9a7a9e584fc78ccc18bbae99feda87	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0005-libbb-sockaddr2str-ensure-only-printable-characters-.patch	BusyBox Alpine patch from c3ef5d10
busybox-0006-modinfo-add-k-option-for-kernel-version	busybox-0006-modinfo-add-k-option-for-kernel-version.patch	4906	6832669fa413d9a236a22bb4d0519e6cc89771a0ef24abd723afd99ce52e900f	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0006-modinfo-add-k-option-for-kernel-version.patch	BusyBox Alpine patch from c3ef5d10
busybox-0007-nologin-Install-applet-to-sbin-instead-of-usr-sbin	busybox-0007-nologin-Install-applet-to-sbin-instead-of-usr-sbin.patch	1064	3bf06e5cdd1a0d4a0ad541c8a838004fd0c4e46e44ad3af6d146ad2f69967d3b	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0007-nologin-Install-applet-to-sbin-instead-of-usr-sbin.patch	BusyBox Alpine patch from c3ef5d10
busybox-0008-pgrep-add-support-for-matching-against-UID-and-RUID	busybox-0008-pgrep-add-support-for-matching-against-UID-and-RUID.patch	4704	c43b6ede059656adb473481aff2aa29239d232b998f735302e97a324650e77a3	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0008-pgrep-add-support-for-matching-against-UID-and-RUID.patch	BusyBox Alpine patch from c3ef5d10
busybox-0009-properly-fix-wget-https-support	busybox-0009-properly-fix-wget-https-support.patch	2560	4be0a9d28acaa4c117c694a4816fad4a2d3f78e224676dfc2d1407d3ad0dc17a	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0009-properly-fix-wget-https-support.patch	BusyBox Alpine patch from c3ef5d10
busybox-0010-fsck-resolve-LABEL-.-UUID-.-spec-to-device	busybox-0010-fsck-resolve-LABEL-.-UUID-.-spec-to-device.patch	1986	f45615c7a985b30465da5d93a3535404636f45a83cbeefafbd0bcb6b0c86371f	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0010-fsck-resolve-LABEL-.-UUID-.-spec-to-device.patch	BusyBox Alpine patch from c3ef5d10
busybox-0011-nslookup-sanitize-all-printed-strings-with-printable	busybox-0011-nslookup-sanitize-all-printed-strings-with-printable.patch	2412	a1f28268047e9e268f9760f3f3c9bf53f41eb5a712e0922f105dd23b96c00dc7	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0011-nslookup-sanitize-all-printed-strings-with-printable.patch	BusyBox Alpine patch from c3ef5d10
busybox-0012-ash-exec-busybox.static	busybox-0012-ash-exec-busybox.static.patch	841	813555bb69bc9b97ff3d7ec14569eb2763ec16bfd9650bba5f1f08ba5cd4226c	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0012-ash-exec-busybox.static.patch	BusyBox Alpine patch from c3ef5d10
busybox-0013-app-location-for-cpio-vi-and-lspci	busybox-0013-app-location-for-cpio-vi-and-lspci.patch	1730	7f083b5705dac1cfa80953e32e83aaa65e4234c41a59f1578bfc403a1abf4eed	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0013-app-location-for-cpio-vi-and-lspci.patch	BusyBox Alpine patch from c3ef5d10
busybox-0014-udhcpc-set-default-discover-retries-to-5	busybox-0014-udhcpc-set-default-discover-retries-to-5.patch	2459	3e306b052a2df4134de61012de907893aebeb9cd107e9410e81770d60608c41d	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0014-udhcpc-set-default-discover-retries-to-5.patch	BusyBox Alpine patch from c3ef5d10
busybox-0015-ping-make-ping-work-without-root-privileges	busybox-0015-ping-make-ping-work-without-root-privileges.patch	6389	802827589eb1c04f634ba8f69158cf0ba87e41061935ba5047ccc8322bf20f41	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0015-ping-make-ping-work-without-root-privileges.patch	BusyBox Alpine patch from c3ef5d10
busybox-0016-fbsplash-support-console-switching	busybox-0016-fbsplash-support-console-switching.patch	5465	4db1b0fe9178c1a04f8ea63a9915db86159120398e8bd619c0231afa303472d4	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0016-fbsplash-support-console-switching.patch	BusyBox Alpine patch from c3ef5d10
busybox-0017-fbsplash-support-image-and-bar-alignment-and-positio	busybox-0017-fbsplash-support-image-and-bar-alignment-and-positio.patch	5655	d128fa633cfad0845d6bd5f0aee634ab9971b2edd6001ad91d99b3c1be8aee91	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0017-fbsplash-support-image-and-bar-alignment-and-positio.patch	BusyBox Alpine patch from c3ef5d10
busybox-0018-depmod-support-generating-kmod-binary-index-files	busybox-0018-depmod-support-generating-kmod-binary-index-files.patch	14161	6817e14f68dae612a91aa7d75e76b1212a5bba8e9cfdff11336e606bdeed98eb	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0018-depmod-support-generating-kmod-binary-index-files.patch	BusyBox Alpine patch from c3ef5d10
busybox-0019-Add-flag-for-not-following-symlinks-when-recursing	busybox-0019-Add-flag-for-not-following-symlinks-when-recursing.patch	2471	a4f0e598874e0229071c6fe59380cd6c739d68ecbc74e1eef2de76e60ea49030	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0019-Add-flag-for-not-following-symlinks-when-recursing.patch	BusyBox Alpine patch from c3ef5d10
busybox-0020-udhcpc-Don-t-background-if-n-is-given	busybox-0020-udhcpc-Don-t-background-if-n-is-given.patch	3578	3cc2b21429514b57d75e66a48b6e4c2068c931f91e993e8625a8f22d04daad4b	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0020-udhcpc-Don-t-background-if-n-is-given.patch	BusyBox Alpine patch from c3ef5d10
busybox-0021-tests-fix-tarball-creation	busybox-0021-tests-fix-tarball-creation.patch	1012	dd4c10e0d2a1479d2367cf116e05bda09f0f2921636f65af99428d0cff542412	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0021-tests-fix-tarball-creation.patch	BusyBox Alpine patch from c3ef5d10
busybox-0022-tests-musl-doesn-t-seem-to-recognize-UTC0-as-a-timez	busybox-0022-tests-musl-doesn-t-seem-to-recognize-UTC0-as-a-timez.patch	1258	ab1f225416915acf048a2cce3571dbbe942ecd7b114492401b9e0634567e633a	https://gitlab.alpinelinux.org/alpine/aports/-/raw/c3ef5d10e6ef6528852c51f0564963e2f8c1be19/main/busybox/0022-tests-musl-doesn-t-seem-to-recognize-UTC0-as-a-timez.patch	BusyBox Alpine patch from c3ef5d10
